d085d162-7ed4-4da5-acfe-5c590752bd43;uralensis;0;false;"{""legs"": 8, ""name"": ""crab""}"
77184b9c-e201-465a-912a-6710ac87275a;albacares;14;false;"{""legs"": 1, ""name"": ""wombat""}"
cef35e09-0635-44f7-93e7-71e87247ec4f;multispinosa;8;false;"{""legs"": 1, ""name"": ""platypus""}"
017341f2-e00a-413e-83d8-76922194f14a;scrofascrofa;18;false;"{""legs"": 4, ""name"": ""alligator""}"
d81d6668-060d-4ee2-b023-08127213f90d;crassidens;15;false;"{""legs"": 8, ""name"": ""reindeer""}"
165fe64b-6e9d-4ede-8085-8793a7bed2f6;lagopus;0;false;"{""legs"": 2, ""name"": ""scorpion""}"
d3afb000-94f8-4914-aecf-ab2b3724bd74;cerastes;0;true;"{""legs"": 0, ""name"": ""woodchuck""}"
63ae5520-bf08-42c3-a659-d8a1a082c9c2;cheriway;19;false;"{""legs"": 2, ""name"": ""panda""}"
db28772e-8978-42b4-b6c0-432838428159;cunicularia;17;true;"{""legs"": 1, ""name"": ""hound""}"
8cde48a8-6ee6-4e32-8357-a8e39d03f42e;anatinus;13;true;"{""legs"": 5, ""name"": ""monkey""}"
577098ed-5f7c-431f-8cd5-186b6d24011e;taurusindicus;0;false;"{""legs"": 7, ""name"": ""crow""}"
af903d33-9b8a-4451-add8-3e7632d2762a;tibetanus;9;false;"{""legs"": 6, ""name"": ""cicada""}"
a56115d4-26a8-4470-92a6-43d46b253bd5;microlepidotus;2;true;"{""legs"": 1, ""name"": ""skunk""}"
fb84284c-636c-48e7-9945-e49352f5833b;undecimalis;5;false;"{""legs"": 2, ""name"": ""mink""}"
5e0ee16b-c466-4e10-80c3-01fb6531108f;vitreolus;14;false;"{""legs"": 1, ""name"": ""hound""}"
90be78c3-eb2b-4000-988e-2037420b4b66;fasciatus;10;false;"{""legs"": 1, ""name"": ""wombat""}"
37b198f2-b887-4c49-907a-e0afaa516685;mexicanus;11;true;"{""legs"": 3, ""name"": ""tortoise""}"
