ee5d98c5-d1f2-4661-800c-e1753012170f;d085d162-7ed4-4da5-acfe-5c590752bd43;pensylvanicus;5;false;"{""legs"": 6, ""name"": ""mosquito""}"
6c69113f-463f-4f86-ae9f-d51f08b21181;198d9ad7-e501-4077-9a7e-5003ad4a618a;delupus;3;true;"{""legs"": 3, ""name"": ""gnu""}"
814f97a1-0af8-4afa-b449-6d22fefa076e;96feb4ee-477d-4e0e-aa69-e3b2cc507cf4;albacares;12;true;"{""legs"": 7, ""name"": ""koala""}"
3ab04aa9-145d-429a-b2b2-cdde5f001edd;af903d33-9b8a-4451-add8-3e7632d2762a;tatarica;1;true;"{""legs"": 6, ""name"": ""gnu""}"
7b718271-66e3-4187-9b26-ae79f24e4e8c;90be78c3-eb2b-4000-988e-2037420b4b66;buteo;16;true;"{""legs"": 0, ""name"": ""ox""}"
fa819ba4-4024-4721-816c-d2689e6fbb54;17a7ea95-9df7-466e-9df8-83031b7c17ea;catenifersayi;1;false;"{""legs"": 4, ""name"": ""koala""}"
3965cdf0-beca-4740-8784-70efb71c6ffc;96feb4ee-477d-4e0e-aa69-e3b2cc507cf4;arabica;10;true;"{""legs"": 6, ""name"": ""gerbil""}"
b38b4343-8a97-4e70-a39f-84129ddfe01c;597bd190-da71-4ecd-b17c-1eb5cee5d1e3;albicilla;13;false;"{""legs"": 7, ""name"": ""deer""}"
fed6ed21-256f-41d2-83f0-d7159f2f3127;a56115d4-26a8-4470-92a6-43d46b253bd5;undulatas;14;false;"{""legs"": 5, ""name"": ""cockroach""}"
a04c04e9-3ae1-4763-bcf8-0b2dabcdddb0;5e0ee16b-c466-4e10-80c3-01fb6531108f;exotica;17;false;"{""legs"": 3, ""name"": ""worm""}"
f2f1e4f7-7386-4f78-804d-486d76e5b866;43edd2aa-de59-48b2-983e-00d5672125e5;australis;11;false;"{""legs"": 6, ""name"": ""jellyfish""}"
a43eb455-9e65-466f-9a93-c8e9479bad07;56c1417d-7888-430c-b6a1-81a3058c074f;forsteri;18;false;"{""legs"": 4, ""name"": ""coyote""}"
8e2d93f6-54ad-4a3e-b473-06d81ccede78;90be78c3-eb2b-4000-988e-2037420b4b66;patas;0;false;"{""legs"": 2, ""name"": ""monkey""}"
1656e9e5-d07b-4b1b-b452-4b71da957946;d085d162-7ed4-4da5-acfe-5c590752bd43;dohrnii;17;true;"{""legs"": 5, ""name"": ""goldfish""}"
37d43aaf-4af3-4178-9ce0-36b077f4e474;d57fe78e-d0d7-4c7c-95d5-e95aff950362;maculosus;13;false;"{""legs"": 8, ""name"": ""impala""}"
4a6ebd82-ff38-460c-8460-989ce8ce2c9b;d81d6668-060d-4ee2-b023-08127213f90d;alba;5;true;"{""legs"": 0, ""name"": ""hyena""}"
cc7742a0-411a-4287-97c7-95643f4418bd;5e0ee16b-c466-4e10-80c3-01fb6531108f;tigristigris;18;false;"{""legs"": 5, ""name"": ""reindeer""}"
78743ce4-e45b-432b-8b69-b3f9b3b99fe3;90be78c3-eb2b-4000-988e-2037420b4b66;civetta;2;false;"{""legs"": 8, ""name"": ""mouse""}"
36d5aaa7-159b-4c0f-8804-1725bcf6da77;9793ae6c-1dc7-4134-952e-b9677c43cd00;ofmacrocephalus;9;false;"{""legs"": 5, ""name"": ""cicada""}"
76220a2f-0630-4767-9d29-d2502db1129f;aac56c70-39d0-424f-a7ef-7ecef02baf15;holbrooki;14;false;"{""legs"": 2, ""name"": ""armadillo""}"
2f3fa983-fdc5-4460-8b1b-4f571d0cf0c5;0d8aa8fc-a376-433a-bbca-9e7f229ab2fb;larvatus;13;false;"{""legs"": 5, ""name"": ""goose""}"
5c4cc448-4dfd-4590-bfc7-cf10647e3c62;cef35e09-0635-44f7-93e7-71e87247ec4f;forsteri;5;false;"{""legs"": 2, ""name"": ""salmon""}"
b5253503-bbb5-4237-88e0-1344b16888a1;e8b00247-8408-4761-bccb-43e0c3b98f4a;nghetinhensis;0;true;"{""legs"": 4, ""name"": ""bee""}"
ad8d5023-ae47-4147-b3a4-9707f0c2e6f6;1f2d8128-2584-423b-89b3-3a56db573f32;rebetra;4;true;"{""legs"": 2, ""name"": ""hedgehog""}"
d9d27c27-3488-4f0d-a076-d6344eadf623;aa6aa119-8ea6-45a3-925d-2bd4affb67dd;obsoletus;2;false;"{""legs"": 8, ""name"": ""dolphin""}"
b7078eb5-a86f-48ab-b8bc-d3b7db5e54cb;d085d162-7ed4-4da5-acfe-5c590752bd43;pullatus;10;false;"{""legs"": 6, ""name"": ""impala""}"
334ff91f-3914-4112-9192-318908188bbd;eca0d679-63de-4f75-a481-a4ec403865af;tau;0;false;"{""legs"": 8, ""name"": ""fox""}"
ccab62f6-f972-4773-bbb9-032e22b5ca4f;96feb4ee-477d-4e0e-aa69-e3b2cc507cf4;exulans;0;true;"{""legs"": 0, ""name"": ""wolf""}"
0cb2bb55-426e-4d3f-8da3-108b7d03a6c3;b837d23b-2978-415f-a42f-bdeb0c44bfe3;bicolor;16;false;"{""legs"": 8, ""name"": ""minnow""}"
d33156cf-7e5c-4c39-8955-e57c4babdde1;d3afb000-94f8-4914-aecf-ab2b3724bd74;camelopardalis;19;true;"{""legs"": 3, ""name"": ""sardine""}"
b9db1333-b6b3-4d9d-82c1-da40145e80de;3d02be9c-930d-4dee-9475-fd08a54edb5f;volitans;18;false;"{""legs"": 7, ""name"": ""bear""}"
