d1725bac-6e18-48ed-95e1-3f41c84acfa7;ee5d98c5-d1f2-4661-800c-e1753012170f;3;true;cattle;{}
e56a051c-648a-4dd6-92b2-92fd65bead53;ad8d5023-ae47-4147-b3a4-9707f0c2e6f6;13;false;spider;{}
db68c804-8bd3-4be4-acfc-0762854a56cc;46141270-026f-4d8d-b1e6-89a265ddfac5;2;false;alpaca;{}
3463784c-9cd2-4315-8fb7-7f1d8e8593c7;76ec6f2b-564d-4837-8183-eb6a2b4bd1d1;18;false;pug;{}
3476579d-87ad-4a91-ab42-e47c71b60632;9e6c6146-1661-432d-b209-49325b6195a1;3;false;deer;{}
8b9542e9-cabe-4859-9ac2-aa95bd8ade61;0a0942b7-7669-4f67-ab1b-4123d7e93e70;0;true;beetle;{}
b5062729-df3f-47b8-ae01-6ba92ac10bf9;bdb3071c-a00f-4bf6-8deb-0d4ddde38f3b;1;false;wallaby;{}
b7318ee1-e544-44e7-a03f-dc0749fe4fdc;90fb4bb6-d8be-487b-b2eb-ca22b907ed1d;6;true;elk;{}
73a5d1d9-9224-4d43-8ef4-763cd588facf;8cdb7196-6c6c-4c7d-b7bb-3fdc3d98f3c5;3;true;weasel;{}
de019ca3-45a3-49b2-b278-96a562bf2bde;b59d4ffc-2416-4acb-ba77-b5b841bb55bb;17;false;goat;{}
356b663b-2ad4-4963-a65b-52e7c8a214dd;9b9193aa-944c-4c55-bc57-2d5ca8c46056;14;false;shark;{}
b20badd4-6e05-4f46-8323-d4913f6114b8;f20e8fbb-e2b3-4c6e-9a04-3bf0053946b0;19;false;toad;{}
474ca50d-24bd-428e-82e8-0969260e8e6f;dc28dbb9-18d6-4bd4-ae41-272860e54160;9;false;whale;{}
84fb7698-65e9-46dd-bd4b-acdd99bfdd97;fed6ed21-256f-41d2-83f0-d7159f2f3127;19;false;fish;{}
b953b504-1306-4170-9758-8ff7fa56c2c9;37d43aaf-4af3-4178-9ce0-36b077f4e474;8;false;herring;{}
4c3de4cb-b73c-47af-bfec-0aad5044c2eb;5ce39d76-9502-42e2-b5d8-cfc069fed871;8;true;hound;{}
474ca50d-24bd-428e-82e8-0969260e8e6f;a96d118e-26b4-48ab-8c82-cb81173f0abd;12;false;lion;{}
ac2ff7dd-535c-44da-b5eb-f434c3856e53;084218a8-14fb-4e9f-a1f1-98182e75c5c8;7;true;worm;{}
7489d943-8e18-4d46-b97e-30a50e0c80e3;40ec085b-01ad-433c-8c00-f51c6e855f8e;6;true;chimpanzee;{}
795a7015-468a-4277-a16a-47c088023056;9d604aa5-7237-46a4-a71f-1d50528b6baf;13;true;beaver;{}
ef1e0a02-e69e-4d66-8ca0-776769462fd7;b7078eb5-a86f-48ab-b8bc-d3b7db5e54cb;0;true;eagle;{}
795a7015-468a-4277-a16a-47c088023056;b59d4ffc-2416-4acb-ba77-b5b841bb55bb;6;true;monkey;{}
c8abba61-6d2c-442c-bf79-b82584c65fde;9e6c6146-1661-432d-b209-49325b6195a1;18;false;horse;{}
795a7015-468a-4277-a16a-47c088023056;ab901f16-60e0-4aad-a4a5-1ea9612b3e31;11;true;cat;{}
ac2ff7dd-535c-44da-b5eb-f434c3856e53;dc28dbb9-18d6-4bd4-ae41-272860e54160;1;false;mammoth;{}
7379cf48-fdb0-4043-9b67-1342ff809e1c;00c3e2d2-b269-405e-8e66-b7614bf70869;6;true;moose;{}
98b1704c-8733-4b87-9598-ae75d8bb2740;f20e8fbb-e2b3-4c6e-9a04-3bf0053946b0;11;false;sheep;{}
db68c804-8bd3-4be4-acfc-0762854a56cc;7b718271-66e3-4187-9b26-ae79f24e4e8c;11;false;badger;{}
58ba2d8a-7010-4305-8ec8-3ef3a1ab9edc;bdb3071c-a00f-4bf6-8deb-0d4ddde38f3b;9;false;rat;{}
142768fd-66b6-4bbb-b7ec-1a3fdaa03f58;1656e9e5-d07b-4b1b-b452-4b71da957946;10;true;wallaby;{}
c42f5330-099e-431a-8d16-a97392a38c83;d9d27c27-3488-4f0d-a076-d6344eadf623;11;true;horse;{}
98b1704c-8733-4b87-9598-ae75d8bb2740;9e6c6146-1661-432d-b209-49325b6195a1;11;false;goose;{}
de019ca3-45a3-49b2-b278-96a562bf2bde;db6d2d51-2677-49fb-a74a-b0b9db83175c;6;false;woodchuck;{}
f4a71482-f10d-45f7-bddf-35d29e8c0bd3;02c2d932-e2ed-46c7-af6f-21e4b79a5b3d;3;false;clam;{}
f4aa74e2-d38a-484c-9af5-0e8d68b106d1;e230b5a8-abe6-4e6e-8359-147e2ccfbcc2;11;true;tortoise;{}
