query_shape,phase,driver_a,driver_b,median_a,median_b,p_value,cliffs_delta
collection 1 range filter,exec,mongo,neo4j,2113.0,2595.0,2.2408723326712767e-34,-0.18441441278891435
collection 1 range filter,exec,mongo,postgres,2113.0,584.0,0.0,0.7575376571860091
collection 1 range filter,exec,neo4j,postgres,2595.0,584.0,0.0,0.9966997727165252
collection 3 range filter,exec,mongo,neo4j,2162.0,2556.0,2.3336563898365846e-22,-0.14636097831039035
collection 3 range filter,exec,mongo,postgres,2162.0,603.0,0.0,0.7643361485112858
collection 3 range filter,exec,neo4j,postgres,2556.0,603.0,0.0,0.9955722958086997
collection all,exec,mongo,neo4j,1156.0,4685.0,3.5800678917483073e-295,-1.0
collection all,exec,mongo,postgres,1156.0,640.0,6.621571897799772e-279,0.964305487315302
collection all,exec,neo4j,postgres,4685.0,640.0,2.777912062566545e-296,1.0
collection all only,exec,mongo,neo4j,913.0,3175.0,1.3938611388983805e-300,-1.0
collection all only,exec,mongo,postgres,913.0,410.0,8.004781770467716e-303,1.0
collection all only,exec,neo4j,postgres,3175.0,410.0,1.739302298098383e-304,1.0
collection get by id,exec,mongo,neo4j,494.0,1108.0,0.0,-0.9657193152709371
collection get by id,exec,mongo,postgres,494.0,337.0,0.0,0.6832553896972171
collection get by id,exec,neo4j,postgres,1108.0,337.0,0.0,0.9999687770922507
collection id in list,exec,mongo,neo4j,878.0,1639.5,0.0,-0.9676499026149693
collection id in list,exec,mongo,postgres,878.0,576.0,0.0,0.8654789105074251
collection id in list,exec,neo4j,postgres,1639.5,576.0,0.0,0.9999215750229041
collection id in list only,exec,mongo,neo4j,813.0,1461.0,0.0,-0.9684163564814225
collection id in list only,exec,mongo,postgres,813.0,564.0,0.0,0.7930622119692857
collection id in list only,exec,neo4j,postgres,1461.0,564.0,0.0,0.9984079681195616
collection int equality,exec,mongo,neo4j,2119.5,2500.0,1.2618126126028267e-06,-0.07289425640848436
collection int equality,exec,mongo,postgres,2119.5,581.0,0.0,0.6878044479278926
collection int equality,exec,neo4j,postgres,2500.0,581.0,0.0,0.9069544512460078
collection string equality,exec,mongo,neo4j,2075.0,2355.5,0.000706410891523719,-0.05093939498544421
collection string equality,exec,mongo,postgres,2075.0,582.0,0.0,0.6713923832302279
collection string equality,exec,neo4j,postgres,2355.5,582.0,0.0,0.8357168057140699
collection string equality multiple,exec,mongo,neo4j,2079.5,2366.5,0.00022091643719275347,-0.055561901252763446
collection string equality multiple,exec,mongo,postgres,2079.5,583.5,0.0,0.6654671646078713
collection string equality multiple,exec,neo4j,postgres,2366.5,583.5,0.0,0.833995486366986
collection string in list,exec,mongo,neo4j,2284.5,2697.0,9.04804606932107e-08,-0.08036277738503715
collection string in list,exec,mongo,postgres,2284.5,670.0,0.0,0.6261985143619345
collection string in list,exec,neo4j,postgres,2697.0,670.0,0.0,0.769225522254629
connection all,exec,mongo,neo4j,1192.5,2894.5,8.371927095093896e-299,-1.0
connection all,exec,mongo,postgres,1192.5,1298.0,1.831422670654384e-27,-0.29055010303195145
connection all,exec,neo4j,postgres,2894.5,1298.0,1.1984307631289282e-298,1.0
connection all only,exec,mongo,neo4j,1309.0,2661.0,1.385437217567447e-309,-0.9995191014258811
connection all only,exec,mongo,postgres,1309.0,703.0,1.165954699115461e-236,0.8715767195767196
connection all only,exec,neo4j,postgres,2661.0,703.0,0.0,1.0
connection equality,exec,mongo,neo4j,2691.0,2795.0,0.25105934670963126,-0.017263380155561496
connection equality,exec,mongo,postgres,2691.0,1544.5,1.227417147779078e-52,0.2295790012127064
connection equality,exec,neo4j,postgres,2795.0,1544.5,5.510819520168995e-159,0.4040431725867882
connection filter near node and edge,exec,mongo,neo4j,3331.0,4050.0,1.8028182068002447e-14,-0.11522160298764723
connection filter near node and edge,exec,mongo,postgres,3331.0,1389.0,7.688267530441653e-235,0.49198521762619907
connection filter near node and edge,exec,neo4j,postgres,4050.0,1389.0,0.0,0.666619652740659
connection filter on edge property,exec,mongo,neo4j,3315.0,3764.0,1.0830642007714174e-07,-0.0798716025541551
connection filter on edge property,exec,mongo,postgres,3315.0,1381.5,2.5077906152823797e-253,0.511110255673657
connection filter on edge property,exec,neo4j,postgres,3764.0,1381.5,0.0,0.6646306992890437
connection filter on far node,exec,mongo,neo4j,3815.5,2298.0,3.679498862146355e-112,0.33852213061901254
connection filter on far node,exec,mongo,postgres,3815.5,1298.0,4.255836748490432e-235,0.49221488078138464
connection filter on far node,exec,neo4j,postgres,2298.0,1298.0,7.095402019817835e-75,0.2753919491525424
